0	1.06976	1.12933	1.15554
1	1.14552	1.15973	1.11291
2	1.09523	1.16656	1.13432
3	1.13458	1.12331	1.13597
4	1.14046	1.10339	1.1349
5	1.12494	1.12637	1.10327
6	1.15408	1.18324	1.09401
7	1.14675	1.15657	1.12082
8	1.14057	1.11305	1.12554
9	1.13311	1.12612	1.18043
10	1.12801	1.11513	1.16286
11	1.14502	1.1535	1.20244
12	1.11361	1.16291	1.13107
13	1.13569	1.10076	1.10676
14	1.13486	1.1262	1.1217
15	1.15862	1.16115	1.13604
16	1.11404	1.18586	1.13854
17	1.1499	1.13757	1.14079
18	1.13738	1.12681	1.13231
19	1.13813	1.12208	1.14102
20	1.11581	1.11611	1.16867
21	1.11535	1.10175	1.12309
22	1.18298	1.14499	1.13361
23	1.13667	1.16199	1.13874
24	1.1155	1.09037	1.13428
25	1.14304	1.14722	1.12358
26	1.13095	1.11935	1.13968
27	1.16508	1.09471	1.12969
28	1.11161	1.15296	1.12748
29	1.15579	1.11421	1.12149
30	1.13216	1.13558	1.15456
31	1.14743	1.1589	1.12521
32	1.15714	1.13376	1.12174
33	1.14384	1.09908	1.16233
34	1.10952	1.18909	1.1756
35	1.14686	1.13346	1.18712
36	1.09569	1.15568	1.15489
37	1.12252	1.12304	1.12919
38	1.11592	1.09086	1.12799
39	1.14033	1.11931	1.1585
40	1.10121	1.12805	1.16218
41	1.13834	1.12083	1.11954
42	1.11835	1.12564	1.11879
43	1.13626	1.15946	1.10735
44	1.19419	1.14964	1.13505
45	1.17507	1.15633	1.13092
46	1.13555	1.11667	1.14772
47	1.10727	1.16894	1.13099
48	1.09233	1.15175	1.15118
49	1.12947	1.12768	1.10116
50	1.14023	1.12978	1.12189
51	1.12882	1.16145	1.16846
52	1.13517	1.13843	1.11679
53	1.15732	1.07096	1.134
54	1.14644	1.14104	1.16256
55	1.14905	1.1093	1.1035
56	1.15211	1.18898	1.14077
57	1.14834	1.14315	1.12732
58	1.13763	1.1772	1.14892
59	1.09934	1.08486	1.13462
60	1.1247	1.1489	1.16202
61	1.1358	1.13458	1.15025
62	1.17632	1.13989	1.13972
63	1.1119	1.11486	1.15534
64	1.10429	1.1389	1.13587
65	1.10294	1.11934	1.15055
66	1.13317	1.12212	1.1633
67	1.16685	1.12298	1.15099
68	1.11944	1.15857	1.1258
69	1.11595	1.12646	1.13574
70	1.10966	1.09168	1.13745
71	1.1345	1.14411	1.17293
72	1.10548	1.15627	1.14212
73	1.12127	1.12723	1.14846
74	1.11505	1.11005	1.13561
75	1.15581	1.15745	1.12463
76	1.13941	1.14476	1.11681
77	1.12874	1.11099	1.14649
78	1.15018	1.11111	1.14154
79	1.17718	1.16429	1.173
80	1.17306	1.11365	1.14428
81	1.13161	1.15217	1.13484
82	1.13309	1.15085	1.17747
83	1.16792	1.14834	1.13541
84	1.15534	1.13401	1.17682
85	1.13145	1.12622	1.14536
86	1.12399	1.14393	1.12499
87	1.13868	1.13834	1.15133
88	1.13916	1.19598	1.1275
89	1.13615	1.10845	1.12673
90	1.14501	1.14684	1.16149
91	1.0798	1.14646	1.13294
92	1.14864	1.15399	1.10977
93	1.15516	1.14864	1.09598
94	1.1136	1.11986	1.1334
95	1.06962	1.17316	1.13414
96	1.14728	1.12104	1.11826
97	1.1427	1.07388	1.13689
98	1.11948	1.13429	1.1264
99	1.11107	1.1258	1.14706
100	1.16843	1.15024	1.14982
101	1.16916	1.15504	1.1402
102	1.12052	1.12334	1.15705
103	1.13601	1.16995	1.13275
104	1.11329	1.11385	1.1153
105	1.13671	1.11184	1.09432
106	1.14229	1.15614	1.09941
107	1.13485	1.16151	1.09974
108	1.11512	1.14045	1.11976
109	1.1359	1.11092	1.16822
110	1.1159	1.11712	1.15243
111	1.17848	1.1232	1.11465
