0	31.209	6.16546	0.00179961	-1.64995	26.6917
1	32.7757	6.39661	-0.0105134	-1.91286	28.3025
2	35.0768	6.47205	-0.00666523	-1.77367	30.3851
3	31.057	6.39004	0.00328242	-1.72314	26.3868
4	29.5866	6.27527	-0.0110398	-1.68914	25.0115
5	30.8997	6.11952	-0.00591247	-1.42578	26.2119
6	31.1199	6.63912	-0.00322123	-1.86391	26.3479
7	33.0038	6.3306	-0.00209755	-1.66322	28.3385
8	27.3352	6.26042	0.00125171	-1.58269	22.6562
9	31.032	6.63169	-0.0114124	-1.65425	26.066
10	31.0067	6.28094	0.00751171	-1.82771	26.546
11	34.0632	6.70597	0.00129338	-1.77323	29.1292
12	31.1488	6.28283	-0.00401846	-1.60813	26.4781
13	32.0057	6.18921	-0.0112915	-1.45791	27.2856
14	34.6242	6.4568	0.00343404	-1.39565	29.5596
15	31.2759	6.5413	-0.000713207	-1.72003	26.4553
16	31.542	6.48956	-0.0128407	-1.37881	26.4441
17	29.2413	6.51481	-0.0139091	-1.67483	24.4152
18	31.0182	6.4811	-0.000275317	-1.4467	25.9841
19	31.8022	6.23307	0.0110032	-1.84251	27.4007
20	30.219	6.45503	-0.00665103	-1.70173	25.4723
21	30.8922	6.18092	-0.0102415	-1.50867	26.2302
22	30.4573	6.54704	-0.00871697	-1.64331	25.5623
23	30.1578	6.82632	-0.00301428	-1.75541	25.0899
24	31.8663	5.98519	0.000906901	-1.47819	27.3584
25	31.1604	6.49963	0.00930639	-1.72333	26.3748
26	32.0247	6.73904	-0.0142947	-1.53595	26.8359
27	31.6411	6.35182	-0.0118661	-1.56203	26.8632
28	32.9983	6.52244	-7.85126e-07	-1.5685	28.0444
29	31.479	6.28491	0.000559914	-1.80588	26.9994
30	29.7636	6.58443	0.000446255	-1.69583	24.8746
31	30.1058	6.53212	-0.00549901	-1.63594	25.2151
32	29.7713	6.35323	-0.00786608	-1.63215	25.0581
33	32.8264	6.44139	-0.00171872	-1.81761	28.2043
34	30.8197	6.8436	-0.00340436	-1.6369	25.6164
35	30.9144	6.83495	-0.0136671	-1.68831	25.7814
36	30.7657	6.34179	-0.00207952	-1.53142	25.9574
37	31.7006	6.53937	-0.00541495	-1.97026	27.1369
38	33.6707	6.22311	-0.00165652	-1.58962	29.0388
39	33.1833	6.69842	-0.00134311	-1.52081	28.007
40	31.0136	6.47485	-0.00391159	-1.66012	26.2028
41	32.583	6.43827	-0.000221232	-1.61678	27.7617
42	32.168	6.3716	-0.00538047	-1.60597	27.4078
43	32.1522	6.2691	0.00481439	-1.7769	27.6552
44	31.7711	6.90623	0.000740219	-1.90942	26.7736
45	32.4197	6.59689	-0.00318954	-2.01537	27.8414
46	33.582	6.55136	7.00265e-05	-1.57809	28.6087
47	33.7695	6.57083	0.00943941	-1.6267	28.8159
48	33.2348	6.38174	0.00393171	-1.55031	28.3994
49	28.7251	6.22583	-0.00353661	-1.54177	24.0446
50	29.5956	6.50806	0.0102142	-1.58788	24.6652
51	32.8497	6.61031	-3.14101e-05	-1.86275	28.1022
52	35.1189	6.52062	-0.00360008	-1.35059	29.9525
53	29.8032	6.28078	0.00937172	-1.70737	25.2205
54	30.9324	6.69542	-0.0044061	-1.84448	26.0859
55	30.5798	5.99961	-0.00511386	-1.60018	26.1854
56	30.9586	6.68049	-0.0108717	-1.85968	26.1487
57	31.1832	6.60381	-0.00475792	-1.6374	26.2215
58	30.7421	6.93656	-0.00547877	-1.92188	25.7329
59	29.9037	5.93449	0.00276352	-1.49588	25.4623
60	29.4343	6.53422	-0.0109986	-1.83648	24.7475
61	30.0793	6.47644	0.00242473	-1.72405	25.3244
62	30.9706	6.7193	0.0122719	-1.70844	25.9475
63	33.6806	6.39136	-0.00100085	-1.75287	29.0431
64	32.1275	6.32531	0.000807827	-1.78439	27.5858
65	30.8468	6.22246	0.00817183	-1.84969	26.4659
66	27.9108	6.36413	-0.0070346	-1.84989	23.4036
67	31.5289	6.52257	0.00692491	-1.80753	26.8069
68	32.6984	6.37086	-0.00445303	-1.5939	27.9259
69	30.7441	6.18641	0.000742495	-1.7822	26.3391
70	32.1013	6.20703	-0.00407326	-1.3998	27.2982
71	32.5833	6.62131	-0.00688196	-2.05481	28.0237
72	31.22	6.51029	0.00207099	-1.55446	26.2621
73	29.1264	6.43414	-0.00242346	-1.93321	24.6279
74	29.5135	6.19207	0.00174962	-1.60308	24.9227
75	33.3196	6.56776	-0.00151383	-1.54872	28.302
76	31.1535	6.37459	-0.00819186	-1.59085	26.378
77	31.0342	6.3562	-0.00959435	-1.4891	26.1767
78	30.7906	6.48265	-0.0126208	-1.74782	26.0683
79	32.7973	6.84381	-0.00541041	-1.9142	27.8731
80	28.8877	6.61483	-0.0016343	-1.46977	23.7443
81	31.9204	6.51849	-0.00845254	-1.86191	27.2723
82	31.3874	6.65469	-0.00708381	-1.74461	26.4844
83	30.0427	6.60233	0.00543754	-1.71571	25.1506
84	33.3621	6.66517	-0.00732101	-1.62254	28.3268
85	28.965	6.33152	0.00689836	-1.67678	24.3034
86	28.9351	6.22523	0.0044343	-1.77349	24.4789
87	32.867	6.6777	-0.00259388	-1.64716	27.839
88	31.2296	6.84336	-0.00588367	-1.59515	25.9873
89	31.3273	6.26597	0.000105835	-1.64081	26.702
90	31.7398	6.69546	-0.00349357	-1.80863	26.8564
91	30.1482	6.05229	0.00313049	-1.5376	25.6304
92	32.4084	6.42965	-0.00236177	-1.60629	27.5874
93	30.9182	6.47347	-0.00069528	-1.79641	26.2419
94	32.7637	6.25634	0.010165	-1.50568	28.0029
95	31.921	6.32069	-0.0125355	-1.71841	27.3312
96	30.9581	6.26113	0.00570848	-1.80119	26.4924
97	32.2553	6.15752	-0.002985	-1.50822	27.609
98	32.8411	6.22027	0.00130438	-1.71849	28.338
99	31.4215	6.37974	0.000218532	-1.72234	26.7639
100	32.9273	6.7307	-0.0123265	-1.65134	27.8603
101	30.3555	6.87788	-0.00327359	-1.80768	25.2886
102	34.0795	6.69797	-0.0157665	-1.71872	29.116
103	30.2581	6.60388	-0.000491896	-1.69738	25.3521
104	30.3128	6.22521	-0.0130488	-1.72389	25.8245
105	31.0708	5.98811	-0.00269062	-1.20181	26.2872
106	30.7345	6.25606	-0.00193894	-1.62325	26.1036
107	31.4948	6.24573	7.91248e-05	-1.81801	27.067
108	30.1158	6.51773	-0.00385745	-1.5936	25.1956
109	31.6886	6.43493	-0.00732778	-1.71816	26.9792
110	30.1345	6.37408	-0.00739743	-1.7858	25.5537
111	29.5769	6.376	-0.00386783	-1.69735	24.9021
112	33.3921	6.4648	-0.00331974	-1.77147	28.7021
113	30.3434	6.74337	-0.00241357	-1.93475	25.5372
114	29.8774	6.68039	-0.0140571	-1.60301	24.8141
115	32.2387	6.1839	-0.00320935	-1.81005	27.8681
116	31.2391	6.58428	-0.00047302	-2.01231	26.6676
117	32.6773	6.47303	-0.00423633	-1.75002	27.9585
118	32.0747	6.56808	-0.0012271	-1.85344	27.3613
119	29.5935	6.10079	-0.00291383	-1.73129	25.2269
120	31.3644	6.38431	0.00398681	-1.74315	26.7193
121	31.9319	6.3554	-0.00990392	-1.58384	27.1703
122	32.8222	6.09934	0.00252497	-1.68674	28.407
123	32.0063	5.88861	0.00581458	-1.76575	27.8776
124	30.3495	6.36194	-0.00377308	-1.62367	25.615
125	31.3631	5.95962	0.00627248	-1.53498	26.9322
126	32.5283	6.10305	-0.00629154	-1.56344	27.995
127	30.9319	6.84686	-0.0100971	-1.86717	25.9623
128	32.5872	6.51827	-0.00213589	-1.65423	27.7252
129	33.2699	6.42211	-0.0065577	-1.8053	28.6596
130	30.7903	6.43742	0.00128153	-1.49617	25.8478
131	32.3326	6.75923	0.00301686	-1.83594	27.4063
132	31.0978	6.42774	-0.00662015	-1.57675	26.2534
133	30.1093	6.18913	-0.00161233	-1.73051	25.6523
134	30.7544	6.29375	-0.00224224	-1.75213	26.215
135	30.9823	6.56209	-0.00229586	-1.79685	26.2193
136	30.4315	6.27793	-0.00152021	-1.60986	25.7649
137	34.1336	6.3928	-0.0147436	-1.73884	29.4943
138	29.9613	6.42143	-0.00556734	-1.51774	25.0632
139	30.1284	6.84768	-0.00593815	-1.71048	24.9971
140	30.9626	6.67334	-0.00192073	-1.82442	26.1156
141	32.7146	6.79262	-0.0148058	-1.72802	27.6648
142	32.0612	6.40844	0.000937266	-1.72877	27.3806
143	30.3691	6.22352	-0.00246091	-1.52792	25.676
144	29.3739	5.77926	-0.00624509	-1.4593	25.0601
145	30.0762	6.48593	-0.0083912	-1.92084	25.5195
146	31.5699	6.1985	0.00510854	-1.48126	26.8476
147	30.9963	5.92818	-0.00135401	-1.57033	26.6398
148	30.6145	6.63298	0.00040514	-1.78221	25.7633
149	31.9646	6.39034	-0.0106304	-1.33035	26.9152
150	30.8723	6.4424	-0.0154393	-1.72139	26.1668
151	34.0739	6.63012	-0.0137831	-1.67697	29.1346
152	31.8783	6.38558	0.00430396	-1.62654	27.115
153	29.4138	6.76694	-0.00633203	-1.53701	24.1902
154	30.0759	6.50685	0.000127095	-1.83339	25.4024
155	31.5943	6.23291	0.00209653	-1.57102	26.9303
156	31.7648	6.34326	0.00283117	-1.7858	27.2045
157	33.8369	6.23706	-0.00543419	-1.86747	29.4728
158	31.5001	6.21842	0.000598459	-1.74816	27.0293
159	30.5696	6.54153	-0.00397511	-1.82096	25.8531
160	32.6996	6.47299	-0.00443717	-1.49911	27.7302
161	29.7673	6.33102	-0.00464971	-1.67952	25.1204
162	30.5884	6.65213	0.00087977	-1.56852	25.5039
163	32.7669	6.55694	-0.000410624	-1.38219	27.5925
164	30.946	6.22364	-0.0116395	-1.55653	26.2905
165	31.2708	6.5723	0.00971244	-1.8872	26.576
166	29.6459	6.72264	-0.011868	-1.93031	24.8655
167	31.1934	6.75912	0.00925363	-1.80111	26.2261
168	31.398	6.82552	-0.0105952	-1.75584	26.3389
169	31.3252	6.41302	-0.000949558	-1.82369	26.7368
170	33.5298	6.44651	-0.00730807	-1.69911	28.7897
171	32.5832	6.55813	-0.00513113	-1.77252	27.8027
